customer_id,name,age,city,city_tier,persona,declared_monthly_income,income_type,existing_emi_ratio,expense_ratio,savings_rate,bounce_prob,credit_score,thin_file,engagement_level,actual_monthly_income,monthly_emi_obligation,foir,income_volatility_actual,savings_rate_actual,n_emi_bounces,n_calculator_uses,n_page_visits,n_logins,recency_weighted_engagement,responded_to_past_offer,abandoned_application,repayment_capacity_score,conversion_propensity_score,recommended_product,eligible_loan_amount,converted
CUST00210,Aarohi Nair,53,Bangalore,Tier 1,Salaried - Stable (IT/PSU),135100,fixed_salary,0.1225293522040309,0.3324988525079477,0.2917828942064722,0.01,763.0,False,medium,138799.33333333334,17006.5,0.12252580463883112,0.06901680328005198,0.29177973957607867,0,0,2,6,6,False,False,84.47428537437871,27.500000000000004,Home Loan,2723000,0
CUST00211,Krishna Bose,33,Mumbai,Tier 1,Self-Employed - Struggling,50800,business_upi,0.4514565500515122,0.535098982767693,0.0442458601709383,0.15,645.0,False,high,57781.5,26090.166666666668,0.45153148787530034,0.3951680285893815,0.044244265032925764,4,5,3,43,22,False,True,0.0,100.0,Auto Loan,28000,0
CUST00212,Sriya Menon,49,Indore,Tier 2,Gig Worker (Delivery/Freelance),23200,gig_multi_platform,0.1143077658691792,0.7963370384881078,0.0977454098489893,0.08,,True,medium_high,21150.333333333332,2417.6666666666665,0.11430867913823266,0.28324659851139894,0.0977447163953287,1,2,6,23,12,False,False,47.874973173042456,100.0,Personal Loan,68000,1
CUST00213,Ayaan Kumar,38,Lucknow,Tier 2,Gig Worker (Delivery/Freelance),20900,gig_multi_platform,0.1452918759537422,0.7445765056801995,0.0511435734194168,0.08,716.0,False,medium_high,16081.0,2336.5,0.14529569056650707,0.37152797430395945,0.05111622411541571,1,4,5,21,20,False,False,38.689758797826556,100.0,Personal Loan,64000,0
CUST00214,Atharv Bose,37,Mumbai,Tier 1,Salaried - Variable (Sales/Incentive-based),80100,variable_salary,0.3372147239782221,0.5346212027894235,0.2331702121014413,0.05,712.0,False,medium_high,78421.66666666667,26444.333333333332,0.3372069793636962,0.2897573087992306,0.23316472913523048,0,4,3,21,10,False,False,54.74232623991059,97.35000000000001,Auto Loan,362000,0
CUST00215,Ishaan Bose,29,Patna,Tier 3,Gig Worker (Delivery/Freelance),37900,gig_multi_platform,0.1921938172215773,0.6438257201870687,0.0633568782196804,0.08,,True,medium_high,36987.333333333336,7109.666666666667,0.19221895784142318,0.4971358375975193,0.06335051639299939,0,3,4,15,8,False,False,46.28466299080899,81.95,Auto Loan,218000,1
CUST00216,Arjun Gupta,45,Lucknow,Tier 2,Salaried - Variable (Sales/Incentive-based),82100,variable_salary,0.3603989983560062,0.5151207018172914,0.214278942995666,0.05,760.0,False,medium_high,75143.83333333333,27081.166666666668,0.3603910722325851,0.2849459846972169,0.2142712974894813,0,4,2,18,10,False,False,51.62061501177189,86.9,Auto Loan,337000,0
CUST00217,Sara Menon,27,Indore,Tier 2,Salaried - Variable (Sales/Incentive-based),66800,variable_salary,0.312833744454695,0.3623516095113367,0.1821473873066397,0.05,706.0,False,medium_high,65180.333333333336,20390.333333333332,0.3128295344710316,0.13723171972989884,0.18214082980039992,1,4,4,19,8,False,False,43.38102803260008,97.35000000000001,Auto Loan,762000,1
CUST00218,Kavya Verma,31,Bangalore,Tier 1,Gig Worker (Delivery/Freelance),23200,gig_multi_platform,0.1174360033276996,0.6410802971078723,0.1083147678441017,0.08,,True,medium_high,25897.333333333332,3041.1666666666665,0.11743165319466611,0.20407803370166316,0.10831231014776296,0,4,3,18,10,False,False,66.26465013905438,92.4,Personal Loan,225000,1
CUST00219,Aditya Pillai,54,Bhopal,Tier 2,Gig Worker (Delivery/Freelance),35200,gig_multi_platform,0.1769871764802462,0.6913596951423753,0.0557736780932524,0.08,,True,medium_high,35108.833333333336,6214.333333333333,0.17700198905308728,0.4713377217692298,0.05576469359562882,0,4,2,21,12,False,False,47.87703292267982,94.05000000000001,Auto Loan,166000,0
CUST00220,Diya Joshi,41,Meerut,Tier 3,Young Professional - New to Credit,30700,fixed_salary,0.0003015471591088,0.3435802617345918,0.4146059051830915,0.01,,True,high,31221.0,8.833333333333334,0.00028292922498745506,0.034953766004273495,0.4145874037773721,0,5,4,49,36,True,False,98.71874715662217,100.0,Auto Loan,738000,1
CUST00221,Ananya Reddy,26,Indore,Tier 2,Gig Worker (Delivery/Freelance),39900,gig_multi_platform,0.2400663343877396,0.6063469742046158,0.0908866935819248,0.08,654.0,False,medium_high,35834.0,8603.166666666666,0.24008390541571317,0.36456672523136924,0.09088203010176554,2,3,6,15,12,False,False,19.244953810630356,97.35000000000001,Auto Loan,198000,0
CUST00222,Arjun Das,48,Jaipur,Tier 2,Self-Employed - Struggling,59700,business_upi,0.4813534623049145,0.5751291067603975,0.0373092141640616,0.15,669.0,False,high,59418.833333333336,28605.5,0.48142143484248817,0.47380600461784195,0.037308597442449506,1,2,6,31,20,True,False,6.74599241969986,100.0,Auto Loan,0,0
CUST00223,Aarohi Sharma,44,Delhi,Tier 1,Salaried - Stable (IT/PSU),67800,fixed_salary,0.2455716281812256,0.3445380431932533,0.2006946589889815,0.01,787.0,False,medium,69405.16666666667,17043.5,0.2455652917290019,0.04421845034623444,0.20068630817590427,0,2,2,8,6,False,True,68.56882027067923,64.9,Auto Loan,1024000,1
CUST00224,Aarav Patel,51,Patna,Tier 3,Self-Employed - Thriving,238200,business_upi,0.1959328133575797,0.3921250557097192,0.1810242746407534,0.02,750.0,False,medium,213244.83333333334,41782.833333333336,0.19593831503537795,0.365090587045512,0.18102744185283112,0,3,2,13,10,False,False,59.56279348745829,69.85000000000001,Home Loan,3162000,1
CUST00225,Rayaan Pillai,29,Mumbai,Tier 1,Salaried - Variable (Sales/Incentive-based),88600,variable_salary,0.3767513243690749,0.3531291592727099,0.1309122432775321,0.05,761.0,False,medium_high,88198.33333333333,33228.333333333336,0.37674559232033866,0.25166397929342316,0.13090761352255334,0,1,3,29,12,True,False,45.24177478168084,100.0,Home Loan,858000,0
CUST00226,Vihaan Iyer,24,Bhopal,Tier 2,Salaried - Variable (Sales/Incentive-based),75900,variable_salary,0.3481082156959723,0.4304530701621812,0.1351508917731342,0.05,703.0,False,medium_high,75153.16666666667,26161.0,0.3481024308135164,0.2874837250722319,0.13514622360113457,1,3,4,22,12,False,False,31.59025577158991,97.9,Auto Loan,599000,1
CUST00227,Rayaan Das,25,Bangalore,Tier 1,Dormant/Uninterested,110700,fixed_salary,0.1597276224674027,0.3637807392738384,0.2195835348554524,0.01,831.0,False,none,110119.66666666667,17588.833333333332,0.1597247237096613,0.08130193324604881,0.21957779264376026,0,0,1,0,0,False,False,75.6037622309417,5.5,Home Loan,1889000,0
CUST00228,Shaurya Verma,41,Bangalore,Tier 1,Self-Employed - Thriving,296900,business_upi,0.205030784101721,0.4113436236210469,0.2683334244485406,0.02,753.0,False,medium,275901.1666666667,56570.166666666664,0.20503779433094094,0.30278204887573545,0.2683442802887749,0,3,4,12,16,False,False,67.61760592132542,85.80000000000001,Home Loan,3810000,0
CUST00229,Sai Joshi,49,Indore,Tier 2,Over-Leveraged Customer,89700,fixed_salary,0.6178356311864306,0.4571609191961036,0.0159367228658156,0.1,695.0,False,high,94134.83333333333,58159.5,0.6178318688264529,0.10901294039872812,0.01593281976739039,0,3,4,58,40,False,False,27.270495628200067,100.0,Home Loan,0,0
CUST00230,Ananya Rao,31,Pune,Tier 1,Gig Worker (Delivery/Freelance),24400,gig_multi_platform,0.227401139839006,0.6601472837590295,0.1207576797487972,0.08,683.0,False,medium_high,22649.166666666668,5150.833333333333,0.22741822730784794,0.3548242407563377,0.1207549946649987,0,4,2,26,14,False,False,52.862075520711066,100.0,Personal Loan,92000,0
CUST00231,Diya Pillai,25,Indore,Tier 2,Young Professional - New to Credit,42400,fixed_salary,0.0529991814003085,0.3776838097614922,0.4509991291215073,0.01,,True,high,42181.166666666664,2235.1666666666665,0.052989683389506374,0.04348793590772225,0.45098720993176267,0,3,3,43,22,False,False,94.14226995277198,100.0,Auto Loan,865000,0
CUST00232,Shaurya Joshi,27,Bhopal,Tier 2,Self-Employed - Struggling,54600,business_upi,0.4449169424614403,0.5380963236861477,0.0207384635141992,0.15,,True,high,62207.333333333336,27681.666666666668,0.44499040841915743,0.31874027926067133,0.02073710495011306,1,6,3,38,16,True,False,14.036409735922561,100.0,Auto Loan,38000,0
CUST00233,Sara Iyer,24,Delhi,Tier 1,Self-Employed - Struggling,31600,business_upi,0.4117700952545055,0.5958788412941829,0.0447789540609815,0.15,657.0,False,high,28139.666666666668,11590.5,0.4118918726826899,0.3178043386518196,0.04477664980632322,1,3,7,47,22,False,False,18.55405085671085,100.0,Personal Loan,0,0
CUST00234,Shaurya Patel,22,Hyderabad,Tier 1,Self-Employed - Thriving,286200,business_upi,0.3499144014035623,0.3957841752684731,0.1985186363691483,0.02,729.0,False,medium,290454.0,101637.0,0.34992460079737236,0.3475133491563576,0.19852311668399586,0,3,1,14,4,False,False,49.03486051708365,59.400000000000006,Home Loan,2659000,1
CUST00235,Sara Bose,35,Lucknow,Tier 2,Salaried - Stable (IT/PSU),141500,fixed_salary,0.1761323488745845,0.4067300254832526,0.2718519111103151,0.01,804.0,False,medium,139346.16666666666,24542.833333333332,0.17612851447892958,0.04412106783315394,0.2718481670946576,0,0,1,8,2,False,False,79.53384441731248,20.900000000000002,Home Loan,2093000,0
CUST00236,Krishna Reddy,54,Bhopal,Tier 2,Gig Worker (Delivery/Freelance),26600,gig_multi_platform,0.2142443453964567,0.6640466569577612,0.0703127491255886,0.08,700.0,False,medium_high,28167.0,6035.333333333333,0.2142696536135667,0.5507126338049219,0.0703068602738429,0,4,2,27,10,True,False,43.09151776086213,100.0,Personal Loan,123000,0
CUST00237,Shaurya Rao,24,Nagpur,Tier 2,Salaried - Variable (Sales/Incentive-based),91800,variable_salary,0.3106623127084348,0.4668063798235996,0.2080017906623834,0.05,701.0,False,medium_high,97682.83333333333,30346.0,0.31065847462109514,0.3190275335255076,0.2079962873039787,0,4,3,23,18,False,False,53.951393896571425,100.0,Home Loan,783000,1
CUST00238,Ishaan Sharma,34,Jaipur,Tier 2,Salaried - Stable (IT/PSU),73000,fixed_salary,0.210128506503415,0.4886929090095261,0.2675128568073016,0.01,767.0,False,medium,74141.5,15579.0,0.210125233506201,0.028167325448754107,0.26750875016016673,0,0,3,11,4,False,False,77.02898863185507,39.050000000000004,Auto Loan,804000,1
CUST00239,Navya Bose,53,Bhopal,Tier 2,Gig Worker (Delivery/Freelance),19200,gig_multi_platform,0.208047029614314,0.6976632642508265,0.1416899389694366,0.08,661.0,False,medium_high,10299.5,2143.3333333333335,0.20810071686327816,0.42429222697815,0.14172209006909722,0,4,3,19,6,False,False,53.49847851804336,89.65,Personal Loan,35000,0
CUST00240,Aarohi Joshi,25,Indore,Tier 2,Salaried - Stable (IT/PSU),53400,fixed_salary,0.2336431086786305,0.4528677687144038,0.2824784444831185,0.01,816.0,False,medium,55044.0,12860.166666666666,0.23363430467747012,0.0540275390750123,0.2824709929026476,0,2,2,10,4,False,False,75.31595438212304,49.50000000000001,Auto Loan,621000,0
CUST00241,Ayaan Singh,31,Mumbai,Tier 1,Over-Leveraged Customer,73100,fixed_salary,0.6094321479401639,0.4867807442196001,0.0456375727367416,0.1,624.0,False,high,74013.0,45105.5,0.6094267223325632,0.08877696028038443,0.045627119560077284,1,6,7,33,26,True,False,15.226063396911957,100.0,Auto Loan,0,0
CUST00242,Navya Kumar,22,Indore,Tier 2,Dormant/Uninterested,119300,fixed_salary,0.1294126470262476,0.3549481474395664,0.2954958696465023,0.01,,True,none,120141.33333333333,15547.333333333334,0.1294086964242115,0.12025303741598613,0.29549086631300914,0,0,0,0,0,False,False,82.35060121613905,0.0,Home Loan,2230000,0
CUST00243,Aarav Nair,49,Bangalore,Tier 1,Over-Leveraged Customer,66400,fixed_salary,0.4979830142479033,0.4052911970800432,0.0407607195356641,0.1,631.0,False,high,70904.83333333333,35309.0,0.49797733581866777,0.06442989830700006,0.040751805824238596,1,4,4,30,24,False,False,20.40074489645381,100.0,Auto Loan,247000,0
CUST00244,Krishna Das,47,Delhi,Tier 1,Self-Employed - Thriving,162100,business_upi,0.3480466063279454,0.3451714505254844,0.286808325094077,0.02,765.0,False,medium,105273.33333333333,36642.666666666664,0.34807168640364766,0.5723091928026223,0.2868279399658033,0,1,2,12,10,False,False,47.715157957845385,50.6,Home Loan,1163000,0
CUST00245,Aditya Joshi,24,Delhi,Tier 1,Salaried - Stable (IT/PSU),90500,fixed_salary,0.2273496151111277,0.4405690300038212,0.2165372245011603,0.01,783.0,False,medium,89198.33333333333,20278.666666666668,0.22734356023094604,0.04666973959727769,0.21653244642089725,0,1,3,14,0,False,False,71.14499447735867,48.400000000000006,Home Loan,1066000,1
CUST00246,Ananya Joshi,43,Nagpur,Tier 2,Over-Leveraged Customer,118600,fixed_salary,0.6797880538600529,0.3459532994202033,0.0450636479512292,0.1,691.0,False,high,116790.66666666667,79392.33333333333,0.6797832018540294,0.08229710780236364,0.045059251310036186,1,4,6,38,32,False,False,15.41674796736762,100.0,Home Loan,0,0
CUST00247,Anvi Gupta,39,Mumbai,Tier 1,Self-Employed - Thriving,283300,business_upi,0.2586061396651116,0.431621848095807,0.1858709006440138,0.02,742.0,False,medium,287341.1666666667,74309.83333333333,0.2586118591894536,0.33850426001562106,0.18587486304027673,1,1,2,14,12,False,True,40.80690077311265,72.60000000000001,Home Loan,3204000,0
CUST00248,Shaurya Kumar,35,Nagpur,Tier 2,Dormant/Uninterested,46000,fixed_salary,0.1893312410379993,0.3598553779161725,0.2127916399247529,0.01,832.0,False,none,45315.833333333336,8579.166666666666,0.18931940638849554,0.16394350272870736,0.21277699111789475,0,0,0,0,0,False,False,69.72143631814049,0.0,Auto Loan,736000,0
CUST00249,Anvi Menon,46,Patna,Tier 3,Dormant/Uninterested,181400,fixed_salary,0.0709925891352796,0.4976955915828206,0.2448327140188629,0.01,825.0,False,none,192890.83333333334,13693.5,0.07099093183104432,0.08938720887778648,0.24483105729060908,0,0,1,0,0,False,False,84.39412429888077,5.5,Home Loan,2995000,0
CUST00250,Kavya Bose,44,Mumbai,Tier 1,Over-Leveraged Customer,65900,fixed_salary,0.6012921858001605,0.4227730467242873,0.0297804331022139,0.1,626.0,False,high,67498.16666666667,40585.5,0.601282997809817,0.09175005495424468,0.02977117897029302,0,8,9,36,18,True,False,28.929836444419166,100.0,Auto Loan,0,1
CUST00251,Shaurya Kumar,39,Bhopal,Tier 2,Salaried - Variable (Sales/Incentive-based),69400,variable_salary,0.2863695892479089,0.4859389716176318,0.1991007861272313,0.05,775.0,False,medium_high,74908.0,21451.0,0.28636460725156193,0.19330848321094976,0.19909533472170307,1,4,2,24,12,False,False,44.777511521157024,99.00000000000001,Auto Loan,614000,0
CUST00252,Aditya Das,40,Hyderabad,Tier 1,Self-Employed - Thriving,236900,business_upi,0.1808441927731036,0.4423354309557233,0.2767801763926102,0.02,,True,medium,225302.16666666666,40745.833333333336,0.1808497181192961,0.2426849012421484,0.27678976308113623,1,2,1,13,10,True,False,57.373748618704894,77.55000000000001,Home Loan,3056000,1
CUST00253,Sriya Reddy,45,Delhi,Tier 1,Over-Leveraged Customer,65500,fixed_salary,0.640336622800243,0.3204462828226491,0.0043648616177558,0.1,655.0,False,high,69600.83333333333,44567.333333333336,0.640327582284695,0.11401845007351809,0.004355790759210259,1,8,4,47,28,False,False,11.222020104294117,100.0,Auto Loan,98000,0
CUST00254,Ananya Gupta,54,Lucknow,Tier 2,Salaried - Variable (Sales/Incentive-based),46200,variable_salary,0.3108439610795144,0.4693849110574183,0.2176658086379211,0.05,,True,medium_high,51964.0,16152.166666666666,0.31083378236214815,0.16943840003088959,0.21765388858953633,0,2,3,25,12,False,False,60.046722871769205,88.55000000000001,Auto Loan,411000,0
CUST00255,Sriya Kumar,40,Lucknow,Tier 2,Salaried - Stable (IT/PSU),88800,fixed_salary,0.2810415148626717,0.4956346128027774,0.3143920861499079,0.01,813.0,False,medium,88908.33333333333,24986.5,0.281036648233199,0.0373731472581416,0.3143874777392446,0,0,1,9,2,False,False,74.46965902226113,22.55,Home Loan,715000,0
CUST00256,Sai Joshi,46,Bangalore,Tier 1,Self-Employed - Struggling,29900,business_upi,0.3126534300553908,0.586935253852549,0.0268440935909009,0.15,639.0,False,high,34359.166666666664,10745.0,0.3127258616089836,0.1478240874649689,0.026839028886032356,2,6,8,60,24,False,False,16.360465227385873,100.0,Auto Loan,124000,0
CUST00257,Navya Das,26,Jaipur,Tier 2,Over-Leveraged Customer,75100,fixed_salary,0.5984515995097697,0.3391096449760521,0.0053486183790451,0.1,670.0,False,high,75079.5,44931.0,0.5984456476135297,0.11120646912345317,0.005343225070314356,1,7,5,44,34,False,False,11.397308991829263,100.0,Auto Loan,169000,0
CUST00258,Ishaan Kumar,47,Jaipur,Tier 2,Gig Worker (Delivery/Freelance),36000,gig_multi_platform,0.2293297465848271,0.6880445842962507,0.0930616220947172,0.08,,True,medium_high,33936.833333333336,7783.5,0.2293525716895605,0.5787167449407647,0.09306014605566222,0,2,4,16,12,False,False,42.568149829452736,79.2,Auto Loan,101000,0
CUST00259,Sara Sharma,41,Jaipur,Tier 2,Self-Employed - Struggling,46100,business_upi,0.3355274542638281,0.5796479165088015,0.0227655065928245,0.15,638.0,False,high,50042.833333333336,16792.666666666668,0.33556586524210924,0.419377130377372,0.02276050183675984,1,6,8,48,20,False,True,19.428625859560746,100.0,Auto Loan,153000,0
CUST00260,Navya Iyer,37,Jaipur,Tier 2,Salaried - Stable (IT/PSU),87600,fixed_salary,0.1227775647223996,0.4127701017257572,0.3184454068500771,0.01,777.0,False,medium,85612.66666666667,10510.833333333334,0.12277194184661148,0.0567829594913784,0.3184380815922877,0,2,3,10,4,False,False,86.89414228815643,55.00000000000001,Home Loan,1432000,0
CUST00261,Aarohi Sharma,23,Meerut,Tier 3,Gig Worker (Delivery/Freelance),26500,gig_multi_platform,0.1436996811977943,0.7385670558648686,0.1318965568004458,0.08,680.0,False,medium_high,27953.333333333332,4017.1666666666665,0.14370975435249225,0.2172089227638807,0.13191032673503458,1,3,5,20,18,True,True,50.43326318307601,100.0,Personal Loan,118000,0
CUST00262,Ananya Joshi,53,Bangalore,Tier 1,Dormant/Uninterested,134000,fixed_salary,0.1572854586949139,0.4578153526440126,0.1147930271164577,0.01,815.0,False,none,138045.16666666666,21712.0,0.1572818558177215,0.11226802609838243,0.11478851728480172,0,0,1,0,0,False,False,66.82765953558292,5.5,Home Loan,1913000,0
CUST00263,Sara Gupta,47,Indore,Tier 2,Salaried - Stable (IT/PSU),100700,fixed_salary,0.2087290406774955,0.4581441834098518,0.271905898603252,0.01,798.0,False,medium,98543.66666666667,20568.333333333332,0.20872303648805435,0.031979912951775706,0.2719014582367884,0,1,1,7,4,False,False,77.33476654596281,30.250000000000004,Home Loan,1182000,1
CUST00264,Aarohi Iyer,27,Delhi,Tier 1,Self-Employed - Struggling,51900,business_upi,0.4293999695966808,0.5088593387055699,0.0493443282380793,0.15,628.0,False,high,49996.666666666664,21472.166666666668,0.4294719647976532,0.31516471805254376,0.049343289552636845,2,6,3,58,36,False,False,2.5675877179462745,100.0,Auto Loan,111000,0
CUST00265,Sriya Das,43,Lucknow,Tier 2,Over-Leveraged Customer,66400,fixed_salary,0.6367132569082039,0.4115986832686041,0.0343832204398644,0.1,637.0,False,high,69284.66666666667,44114.0,0.6367065343943344,0.017184462881324074,0.03437749574220366,0,4,5,45,30,False,False,31.959671516937608,100.0,Auto Loan,0,0
CUST00266,Ayaan Gupta,45,Lucknow,Tier 2,Gig Worker (Delivery/Freelance),26600,gig_multi_platform,0.122611739871987,0.7995405450829307,0.0982771084491531,0.08,698.0,False,medium_high,28496.333333333332,3494.1666666666665,0.12261811461123653,0.20359043783159378,0.09827580156511365,0,2,6,29,12,True,False,65.10936207193598,100.0,Personal Loan,80000,1
CUST00267,Ishaan Rao,27,Delhi,Tier 1,Gig Worker (Delivery/Freelance),35800,gig_multi_platform,0.1514600021265439,0.7568539995057394,0.1021114829800471,0.08,674.0,False,medium_high,34854.5,5279.333333333333,0.15146776838954318,0.1869188673107192,0.10211498276167114,1,1,3,15,6,False,True,48.660655244386454,73.15,Auto Loan,115000,1
CUST00268,Atharv Gupta,28,Bhopal,Tier 2,Gig Worker (Delivery/Freelance),33000,gig_multi_platform,0.1100761510062188,0.6089366105350642,0.1210778989755252,0.08,,True,medium_high,26255.0,2890.1666666666665,0.11008061956452739,0.48753254435483573,0.12108804672125943,0,1,5,29,18,False,False,57.61390172259365,100.0,Personal Loan,266000,1
CUST00269,Aarav Menon,43,Patna,Tier 3,Self-Employed - Thriving,104100,business_upi,0.2980978969393863,0.4031987803793747,0.2603820579650039,0.02,794.0,False,medium,93764.0,27952.666666666668,0.298117258933777,0.1564802981250554,0.2603984471652233,0,3,4,6,4,True,False,64.74909483125381,84.7,Home Loan,1008000,1
CUST00270,Shaurya Nair,49,Bhopal,Tier 2,Salaried - Variable (Sales/Incentive-based),53900,variable_salary,0.3280957753320156,0.4364268904858565,0.1043788411513585,0.05,714.0,False,medium_high,55126.166666666664,18086.166666666668,0.3280867827438271,0.24139274550173045,0.10437269657180348,0,1,3,20,14,False,False,47.56278400257297,73.7,Auto Loan,467000,0
CUST00271,Sara Pillai,34,Bhopal,Tier 2,Young Professional - New to Credit,47800,fixed_salary,0.0704735615959734,0.3411568958734643,0.5504650990720983,0.01,,True,high,48904.5,3445.8333333333335,0.07046045524099691,0.05655973389010133,0.55045377555576,0,4,3,34,30,True,True,92.25655270543561,100.0,Auto Loan,1036000,1
CUST00272,Aditya Iyer,28,Indore,Tier 2,Young Professional - New to Credit,35600,fixed_salary,0.0457550422206185,0.3524706790904722,0.5725273094914615,0.01,,True,high,35151.833333333336,1607.8333333333333,0.045739672184001774,0.03613931011270764,0.5725116281275039,0,3,7,47,20,False,False,94.99407138903838,100.0,Auto Loan,762000,1
CUST00273,Kavya Joshi,42,Nagpur,Tier 2,Over-Leveraged Customer,83300,fixed_salary,0.5379962311042804,0.3915721172353069,0.0086263756505169,0.1,629.0,False,high,79362.16666666667,42696.166666666664,0.5379914442860052,0.1610759429569861,0.00862081638396129,0,6,4,52,38,False,False,26.270520295179175,100.0,Auto Loan,201000,0
CUST00274,Ishaan Pillai,27,Patna,Tier 3,Over-Leveraged Customer,68000,fixed_salary,0.4957611295828709,0.438687308343289,0.025541243474358,0.1,644.0,False,high,68988.16666666667,34201.333333333336,0.4957565186300066,0.06803962316071481,0.025533364417569194,1,6,5,47,24,True,False,19.309297888501426,100.0,Auto Loan,163000,0
CUST00275,Ananya Iyer,30,Nagpur,Tier 2,Self-Employed - Struggling,38400,business_upi,0.427100328411727,0.638686585305871,0.035810403803198,0.15,,True,high,47214.5,20168.833333333332,0.42717456148711375,0.39926279655711977,0.035811738625492875,0,4,5,48,18,False,False,28.711280240399443,100.0,Auto Loan,0,0
CUST00276,Sai Nair,32,Bhopal,Tier 2,Self-Employed - Struggling,35100,business_upi,0.4683970428273096,0.623881995757835,0.0446208892342564,0.15,,True,high,42716.5,20012.833333333332,0.4685035837049696,0.3503968624071545,0.04462366220703163,2,2,8,53,22,False,True,0.0,100.0,Auto Loan,0,0
CUST00277,Aarav Gupta,30,Hyderabad,Tier 1,Young Professional - New to Credit,54500,fixed_salary,0.0494969847866403,0.4369393341119972,0.4831260870548224,0.01,725.0,False,high,55080.0,2725.6666666666665,0.04948559670781893,0.05029759747749695,0.4831154684095861,0,3,5,58,38,False,False,94.18095315747678,100.0,Auto Loan,1018000,1
CUST00278,Diya Gupta,32,Delhi,Tier 1,Gig Worker (Delivery/Freelance),29100,gig_multi_platform,0.1049042630287106,0.6449686833286413,0.0788670310141213,0.08,665.0,False,medium_high,33573.833333333336,3522.1666666666665,0.10490808814404073,0.1458307008485209,0.07886101775688407,0,2,2,17,10,True,False,67.16711596155224,89.65,Auto Loan,302000,1
CUST00279,Diya Iyer,53,Indore,Tier 2,Gig Worker (Delivery/Freelance),27800,gig_multi_platform,0.1401833364089351,0.7086212364186091,0.149089362000571,0.08,,True,medium_high,17650.833333333332,2474.5,0.14019168122373826,0.4539402665520416,0.1490958878239932,0,5,3,27,22,True,False,58.484815811803195,100.0,Personal Loan,96000,0
CUST00280,Aarohi Menon,24,Meerut,Tier 3,Young Professional - New to Credit,43200,fixed_salary,0.0425154686737183,0.4471977395267348,0.5307343404760144,0.01,,True,high,43185.333333333336,1835.5,0.04250285590786995,0.0377670889299594,0.5307280249467412,0,2,6,44,42,False,False,95.19765346998399,100.0,Auto Loan,793000,1
CUST00281,Ayaan Patel,24,Bhopal,Tier 2,Over-Leveraged Customer,75800,fixed_salary,0.6663226175940739,0.3234772052997822,0.0405944456297703,0.1,626.0,False,high,76188.33333333333,50765.333333333336,0.6663137400739396,0.0785650218363229,0.04058582897643996,0,5,10,34,24,True,False,30.215596387125373,100.0,Auto Loan,28000,0
CUST00282,Rayaan Das,44,Meerut,Tier 3,Salaried - Variable (Sales/Incentive-based),76600,variable_salary,0.356969861994117,0.5127059730990868,0.2208160740055417,0.05,749.0,False,medium_high,90926.5,32457.666666666668,0.3569659743492455,0.23070541268862543,0.2208102148438574,1,1,5,20,18,True,False,39.34112733420991,100.0,Home Loan,427000,0
CUST00283,Anvi Reddy,39,Nagpur,Tier 2,Self-Employed - Thriving,198500,business_upi,0.2078666486929887,0.353468613255616,0.3216033689892515,0.02,776.0,False,medium,167786.5,34878.833333333336,0.2078762792795209,0.391902943669184,0.32161904165909255,1,1,4,12,6,True,False,53.17494353070012,79.2,Home Loan,2650000,0
CUST00284,Vihaan Sharma,48,Mumbai,Tier 1,Salaried - Stable (IT/PSU),149200,fixed_salary,0.2732157589982313,0.3499354483876279,0.3422789697678338,0.01,758.0,False,medium,145630.66666666666,39788.166666666664,0.27321283063091106,0.04560505015927062,0.34227680982943154,0,2,2,12,14,False,False,76.22797891316246,63.800000000000004,Home Loan,1976000,1
CUST00285,Ayaan Das,47,Bhopal,Tier 2,Self-Employed - Struggling,30000,business_upi,0.3750344655692454,0.5151032546663697,0.0417839452267065,0.15,650.0,False,high,24260.833333333332,9101.833333333334,0.37516573352110744,0.7083719938869996,0.041775151993954596,1,6,4,55,30,False,True,7.243320204404906,100.0,Personal Loan,96000,0
CUST00286,Aditya Rao,54,Meerut,Tier 3,Salaried - Stable (IT/PSU),77800,fixed_salary,0.2900508157730765,0.365457856032186,0.2004946170283969,0.01,775.0,False,medium,78925.5,22891.833333333332,0.29004356428953043,0.05580903924551654,0.20049075816223316,0,1,1,15,6,False,False,64.53415274187694,45.650000000000006,Auto Loan,979000,0
CUST00287,Aditya Bose,51,Patna,Tier 3,Self-Employed - Thriving,226100,business_upi,0.2568848928775129,0.3435659870030412,0.2359286201370472,0.02,725.0,False,medium,207040.33333333334,53187.333333333336,0.2568935843418593,0.26290554257957377,0.2359371201424521,0,3,2,9,4,False,False,62.42230414612864,56.650000000000006,Home Loan,2978000,1
CUST00288,Rayaan Gupta,39,Jaipur,Tier 2,Self-Employed - Struggling,54000,business_upi,0.413228422183428,0.597067580801701,0.0237495848221047,0.15,646.0,False,high,47396.666666666664,19590.166666666668,0.41332372178071597,0.49131531665626005,0.02374639566776848,0,3,8,49,14,False,True,25.614406811219283,100.0,Auto Loan,0,0
CUST00289,Vivaan Kumar,28,Patna,Tier 3,Salaried - Variable (Sales/Incentive-based),87000,variable_salary,0.3715303199857228,0.4382571897752853,0.1001013897268156,0.05,709.0,False,medium_high,94051.66666666667,34942.666666666664,0.37152628874200344,0.242533018985163,0.10009746415977035,1,3,4,25,12,False,False,28.682491740414633,100.0,Home Loan,644000,0
